,gameid,roundNum,occurrenceNum,intendedName,contents,correct,maxtime,mintime,time,char_count,word_count,exchanges,prev,same_round_random_player,jaccard_with_prev_occ,jaccard_with_random
1481,b6982- english_30,25,3,A,two almost diamonds and two feet pointing to the left side head on the right side / one foot on the ground,1.0,1609799957968,1609799950597,7371,106,22,2,two almost diamond diamond shapes / on one leg? / YES,frankenstein walker,0.23809523809523808,0.0
1482,b6982- english_30,26,3,I,flamingo,1.0,1609799971620,1609799971620,0,8,1,1,one leg up on the right side and two arms on the left side / flamingo thingy,dancer,0.07142857142857142,0.0
1483,b6982- english_30,27,3,E,feathers,1.0,1609799985569,1609799985569,0,8,1,1,2 feathers on hat sitting down,depressed bunny,0.16666666666666666,0.0
1484,b6982- english_30,28,3,K,bowl and knees on the right but had right triangle on the right kneeling,1.0,1609800037199,1609800037199,0,72,14,1,person kneeling with bowl on the right side and a right triangle thing on the left side where their feet should be / knees pointing to the right side,okay okay this is picking up i thought we'd get new ones / kneeling offering person again,0.3333333333333333,0.04
1485,b6982- english_30,29,3,L,s shaped with bowl,1.0,1609800062308,1609800062308,0,18,4,1,S shape with bowl and knees pointing to the right side no feet / s shaped body,ayy / yessss / lets goo / in between standing and kneeling offering,0.23529411764705882,0.0
1486,b6982- english_30,30,3,H,baby / bean or point / bean with thing on the right,1.0,1609800116863,1609800076059,40804,51,12,3,baby with point looking at the right side / body like a bean? / no arms no legs / yess no arms no lefs,ghosty,0.2727272727272727,0.0
1487,b6982- english_30,31,3,B,kneeling with two hands out horizontally / towards the right / both hands going towards the right? / oppisite sides with one foot pointed towards the left / is there a weird space between the arm on the right and the body / yes,1.0,1609800255748,1609800152525,103223,227,44,6,both arms extended horizontally,cone vomit person again? their head is tilted slightly to the right with a triangle coming out of it whose bottom line is close to the body of the thing / sorry lol,0.0625,0.16
1488,b6982- english_30,32,3,D,priest with bowl and foot pointed towards the left,1.0,1609800311229,1609800311229,0,50,9,1,standing looks like priest with bowl pointed towards the left / triangle for foot pointing left / no legs and feet point to the left,standing offering person,0.42857142857142855,0.0
1489,b6982- english_30,33,3,F,laying man with knees up and feet on the left facing towards the left,1.0,1609800395909,1609800395909,0,69,14,1,man laying down with knees up; body pointed to the left side i.e~~~ head and feet,slouching book person,0.4,0.0
1490,b6982- english_30,34,3,C,leaning man with both hands pointed upwards; body slanted towards the left,1.0,1609800492232,1609800492232,0,74,12,1,4 sided body with two diamond arms; leaned to the left diamond head / are the arms both horizontal / no they are going opposite sides almost like its praying upwards / no legs? / no legs / body like a parollelogram / yes,skydiver,0.1282051282051282,0.0
1491,b6982- english_30,35,3,J,weird baby not the bean,1.0,1609800532076,1609800532076,0,23,5,1,the other baby looking one with a half square body on the left and two points on the right,blocky on the left side person,0.10526315789473684,0.1
1492,b6982- english_30,36,3,G,weird x thingy,1.0,1609800564916,1609800564916,0,14,3,1,body almost makes a very loose X shape  with arm and one leg pointed to the right and the other leg on the ground pointed to the left / head on the left side,two triangles hanging off of the right side with the head and wide base on the left / slender middle part,0.0,0.0
1493,b6982- english_30,37,4,J,weird baby again,1.0,1609800594586,1609800594586,0,16,3,1,weird baby not the bean,blocky left side,0.3333333333333333,0.0
1494,b6982- english_30,38,4,C,leaning man towards the left with both hands up,1.0,1609800660752,1609800660752,0,47,9,1,leaning man with both hands pointed upwards; body slanted towards the left,skydiver,0.6153846153846154,0.0
1495,b6982- english_30,39,4,B,kneeling guy hands out with split on the right,1.0,1609800693324,1609800693324,0,46,9,1,kneeling with two hands out horizontally / towards the right / both hands going towards the right? / oppisite sides with one foot pointed towards the left / is there a weird space between the arm on the right and the body / yes,cone vomit person,0.21875,0.0
1496,b6982- english_30,40,4,E,feathers,1.0,1609800706245,1609800706245,0,8,1,1,feathers,more than halfway done / depressed bunny,1.0,0.0
1497,b6982- english_30,41,4,G,x shape thing,1.0,1609800793596,1609800793596,0,13,3,1,weird x thingy,fuckin weird 2 triangle thingy,0.2,0.0
1498,b6982- english_30,42,4,L,s shape with hands and knees pointed to the right and foot pointed to left,1.0,1609800842150,1609800842150,0,74,15,1,s shaped with bowl,in between standing and kneeling offering person / squatting?,0.14285714285714285,0.05
1499,b6982- english_30,43,4,A,almost two diamonds two feet pointed to the left and standing on one foot / head towards the right? / yes,1.0,1609800935298,1609800882299,52999,105,21,3,two almost diamonds and two feet pointing to the left side head on the right side / one foot on the ground,frankenstein walker,0.5909090909090909,0.0
1500,b6982- english_30,44,4,D,priest with bowl and foot pointing towards the left,1.0,1609800962944,1609800962944,0,51,9,1,priest with bowl and foot pointed towards the left,standing offering person,0.8,0.0
1501,b6982- english_30,45,4,F,man sitting down and knees up and feet pointing towards the left,1.0,1609801004393,1609801004393,0,64,12,1,laying man with knees up and feet on the left facing towards the left,slouching book person,0.5333333333333333,0.0
1502,b6982- english_30,46,4,I,flamingo,1.0,1609801035088,1609801035088,0,8,1,1,flamingo,dancer,1.0,0.0
1503,b6982- english_30,47,4,K,kneeling with bowl and knees pointing towards to the and the right triangle on the left side,1.0,1609801138689,1609801138689,0,92,17,1,bowl and knees on the right but had right triangle on the right kneeling,kneeling offering person,0.5,0.0625
1504,b6982- english_30,48,4,H,bean baby,1.0,1609801167815,1609801167815,0,9,2,1,baby / bean or point / bean with thing on the right,did not mean to do that / ghosty / lol no worries,0.2,0.0
1505,b6982- english_30,49,5,H,bean baby,1.0,1609801184837,1609801184837,0,9,2,1,bean baby,why do i always do that / ghosty person,1.0,0.0
1506,b6982- english_30,50,5,B,kneeling man looking at the right side  with hands horizontal and foot pointing towards the left,1.0,1609801231747,1609801231747,0,96,16,1,kneeling guy hands out with split on the right,cone vomit,0.2631578947368421,0.0
1507,b6982- english_30,51,5,E,feathers,1.0,1609801264687,1609801264687,0,8,1,1,feathers,also its chill dw / depressed bunny,1.0,0.0
1508,b6982- english_30,52,5,D,priest with bowl and foot pointing towards the left,1.0,1609801283753,1609801283753,0,51,9,1,priest with bowl and foot pointing towards the left,standing offering,1.0,0.0
1509,b6982- english_30,53,5,I,flamingo,1.0,1609801308495,1609801308495,0,8,1,1,flamingo,dancer,1.0,0.0
1510,b6982- english_30,54,5,L,s shaped bowl on the right side,1.0,1609801355956,1609801355956,0,31,7,1,s shape with hands and knees pointed to the right and foot pointed to left,squatting offering,0.1875,0.0
1511,b6982- english_30,55,5,K,triangle on the left bottom,1.0,1609801401555,1609801401555,0,27,5,1,kneeling with bowl and knees pointing towards to the and the right triangle on the left side,we keep going till we finish right? / yeah / cool / kneeling offering persoin,0.26666666666666666,0.0
1512,b6982- english_30,56,5,C,slanted towards the left,1.0,1609801457253,1609801457253,0,24,4,1,leaning man towards the left with both hands up,skydiver,0.3,0.0
1513,b6982- english_30,57,5,J,weird baby with two points,1.0,1609801480552,1609801480552,0,26,5,1,weird baby again,blocky left side,0.3333333333333333,0.0
1514,b6982- english_30,58,5,A,almost two diamonds / head on the right / feet pointing towards the left / standing on one foot / one foot up?,1.0,1609801571368,1609801513588,57780,110,23,5,almost two diamonds two feet pointed to the left and standing on one foot / head towards the right? / yes,frankenstein,0.6190476190476191,0.0
1515,b6982- english_30,59,5,F,man laying down knees up looking at the left side,1.0,1609801591301,1609801591301,0,49,10,1,man sitting down and knees up and feet pointing towards the left,can we call him phil / yuh / sweeet / stan phil / king / slouching back person,0.4,0.0
1516,b6982- english_30,60,5,G,x shaped thing,1.0,1609801661617,1609801661617,0,14,3,1,x shape thing,weird 2 triangle thingy with the base again,0.5,0.0
1517,b6982- english_30,61,6,I,https://ucsb.zoom~~~us/j/81435377953?pwd=NHdVZ3FUeERRYlhCZUhQOEVrZ1NpQT09 / flamingo,1.0,1609801727042,1609801692318,34724,84,3,6,flamingo,dancer,0.3333333333333333,0.0
1518,b6982- english_30,62,6,B,kneeling with split on the right side / left,1.0,1609801770311,1609801768091,2220,44,9,2,kneeling man looking at the right side  with hands horizontal and foot pointing towards the left,cone vomit,0.3333333333333333,0.0
1519,b6982- english_30,63,6,H,bean baby,1.0,1609801811495,1609801811495,0,9,2,1,bean baby,ghosty,1.0,0.0
1520,b6982- english_30,64,6,D,priest pointed towards left,1.0,1609801826351,1609801826351,0,27,4,1,priest with bowl and foot pointing towards the left,we're so close / ik / standing offering,0.3,0.0
1521,b6982- english_30,65,6,J,other baby,1.0,1609801845420,1609801845420,0,10,2,1,weird baby with two points,blocky left side,0.16666666666666666,0.0
1522,b6982- english_30,66,6,G,x shaped,1.0,1609801864463,1609801864463,0,8,2,1,x shaped thing,phiiiiiiiiiiiiiiiiiil,0.6666666666666666,0.0
1523,b6982- english_30,67,6,F,man laying with knees up towards the left,1.0,1609801885341,1609801885341,0,41,8,1,man laying down knees up looking at the left side,sloucher,0.5,0.0
1524,b6982- english_30,68,6,A,almost diamonds,1.0,1609801936240,1609801936240,0,15,2,1,almost two diamonds / head on the right / feet pointing towards the left / standing on one foot / one foot up?,frankenstein,0.125,0.0
